word_overlap,similarity
1.0,0.99999976
1.0,0.92032665
1.0,0.8278811
1.0,1.0
1.0,1.0
1.0,0.99999976
1.0,0.99999994
1.0,0.9999999
1.0,1.0
1.0,0.99999964
1.0,1.0000002
1.0,0.9999999
1.0,0.99999994
1.0,0.9999999
1.0,1.0000004
1.0,1.0000001
1.0,0.9999997
1.0,1.0000001
1.0,1.0
1.0,1.0000002
1.0,1.0
1.0,0.99999994
1.0,0.9999997
1.0,1.0000002
1.0,0.9999997
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.89909226
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548467
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000001
1.0,0.99999994
1.0,0.9999999
1.0,1.0000004
1.0,0.9999995
1.0,1.0000002
1.0,1.0000002
1.0,1.0
1.0,1.0000002
1.0,1.0000002
1.0,0.6604607
1.0,0.916975
1.0,0.916975
1.0,0.916975
1.0,0.9687201
1.0,0.916975
1.0,0.916975
1.0,0.9999999
1.0,0.916975
1.0,0.916975
1.0,0.916975
1.0,0.916975
1.0,0.9687201
1.0,0.916975
1.0,0.90799993
1.0,0.99519
1.0,0.9999999
1.0,0.9196512
1.0,0.916975
1.0,0.9169746
1.0,0.916975
1.0,1.0
1.0,1.0000004
1.0,0.9999999
1.0,0.7849421
1.0,0.99999994
1.0,1.0000002
1.0,0.99999964
1.0,0.9999999
1.0,1.0000002
1.0,1.0
1.0,0.99999964
1.0,1.0000004
1.0,0.99999976
1.0,1.0
1.0,1.0000002
1.0,1.0000002
1.0,0.99999976
1.0,1.0
1.0,1.0000001
1.0,1.0000002
1.0,0.99999976
1.0,1.0000002
1.0,0.99999976
1.0,1.0
1.0,0.9999999
1.0,1.0000002
1.0,1.0
1.0,0.99999994
1.0,1.0
1.0,0.99999976
1.0,1.0
1.0,1.0
1.0,1.0000002
1.0,1.0
1.0,0.99999994
1.0,0.99999964
1.0,0.9999999
1.0,0.9999998
1.0,1.0000002
1.0,0.87786496
1.0,1.0000002
1.0,1.0
1.0,1.0
1.0,0.99999964
1.0,1.0000002
1.0,0.9999998
1.0,0.99999964
1.0,0.99999994
1.0,1.0000005
1.0,0.9999998
1.0,0.99999976
1.0,1.0000001
1.0,0.99999964
1.0,0.9999999
1.0,1.0
1.0,1.0000005
1.0,0.9999999
1.0,1.0
1.0,0.99999976
1.0,0.99999976
1.0,0.81659395
1.0,0.9999999
1.0,0.8431435
1.0,0.87072337
1.0,0.99999976
1.0,0.89463633
1.0,0.8599593
1.0,0.8103527
1.0,0.91936034
1.0,0.9139337
1.0,1.0
1.0,1.0000001
1.0,1.0000004
1.0,1.0
1.0,0.9999997
1.0,0.7667872
1.0,0.7221714
1.0,0.7306618
1.0,0.796931
1.0,0.70032585
1.0,0.69747525
1.0,0.7512504
1.0,0.75770944
1.0,0.79604983
1.0,0.741694
1.0,0.7510623
1.0,0.6975306
1.0,0.7144175
1.0,0.580865
1.0,1.0000002
1.0,0.70685047
1.0,0.7114143
1.0,0.71170545
1.0,0.8176647
1.0,0.726246
1.0,0.7653169
1.0,0.76438534
1.0,0.77425635
1.0,0.7331798
1.0,0.7842865
1.0,0.7597785
1.0,0.81970537
1.0,0.7398877
1.0,0.6894802
1.0,0.7270591
1.0,0.7421345
1.0,0.7600966
1.0,0.6320014
1.0,0.69678587
1.0,0.7653806
1.0,0.69185346
1.0,0.6497949
1.0,0.8080401
1.0,0.7504027
1.0,0.71316445
1.0,0.75674266
1.0,0.7458673
1.0,0.8112463
1.0,0.7370172
1.0,0.752998
1.0,0.6765832
1.0,0.81329376
1.0,0.75457376
1.0,0.8803654
1.0,0.7854943
1.0,0.7662821
1.0,0.73865706
1.0,0.7819289
1.0,0.77322143
1.0,0.7701845
1.0,0.99999976
1.0,0.9999997
1.0,1.0
1.0,1.0
1.0,0.99999994
1.0,1.0000001
1.0,1.0000005
1.0,0.99999976
1.0,1.0000001
1.0,0.99999946
1.0,0.9999998
1.0,1.0
1.0,0.9141102
1.0,0.8551633
1.0,0.9361931
1.0,0.9050778
1.0,0.914997
1.0,0.88284916
1.0,0.8977482
1.0,0.91005176
1.0,0.894567
1.0,0.89810306
1.0,1.0
1.0,0.8547841
1.0,0.8515936
1.0,0.8861874
1.0,0.9260313
1.0,0.83337665
1.0,0.9057193
1.0,0.90079266
1.0,0.903852
1.0,0.9531569
1.0,0.95343935
1.0,0.95138323
1.0,0.90586686
1.0,0.9239
1.0,0.9096786
1.0,0.9229109
1.0,0.8892146
1.0,0.808462
1.0,0.8971461
1.0,0.9173049
1.0,0.8659369
1.0,0.9133142
1.0,0.9027653
1.0,0.87089616
1.0,0.8820125
1.0,0.8872962
1.0,0.82355917
1.0,0.8509294
1.0,0.88554144
1.0,0.86036485
1.0,0.9170686
1.0,0.9048984
1.0,0.8856844
1.0,0.9048227
1.0,0.87500525
1.0,0.8801683
1.0,0.91347206
1.0,0.94247
1.0,1.0
1.0,1.0
1.0,0.99999994
1.0,1.0
1.0,1.0000001
1.0,0.9999999
1.0,0.99999976
1.0,0.99999964
1.0,1.0
1.0,0.99999994
1.0,0.9999997
1.0,1.0
1.0,0.8636088
1.0,0.99999994
1.0,1.0
1.0,0.99999994
1.0,1.0
1.0,1.0
1.0,0.9999999
1.0,0.9999999
1.0,0.84651506
1.0,0.809012
1.0,0.79356915
1.0,1.0000002
1.0,0.99999976
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.8758413
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,1.0
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,1.0
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.9548467
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,1.0000005
1.0,0.9999998
1.0,0.99999976
1.0,1.0000001
1.0,1.0
1.0,1.0000002
1.0,0.99999994
1.0,0.7658733
1.0,0.76086926
1.0,0.7092063
1.0,1.0
1.0,0.7782808
1.0,0.7351631
1.0,0.77857816
1.0,0.71616274
1.0,0.81227005
1.0,0.80443287
1.0,0.75820833
1.0,0.7524036
1.0,0.7160897
1.0,0.73608166
1.0,1.0000005
1.0,1.0
1.0,0.9999999
1.0,1.0000002
1.0,0.99999994
1.0,1.0000002
1.0,0.99999994
1.0,0.99999994
1.0,0.8860137
1.0,0.9999998
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9999997
1.0,0.99999994
1.0,0.9999997
1.0,0.9999999
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0000004
1.0,1.0000001
1.0,1.0000004
1.0,1.0
1.0,1.0000005
1.0,0.9999999
1.0,1.0000001
1.0,1.0
1.0,0.88520813
1.0,0.99999964
1.0,0.7976742
1.0,0.83201814
1.0,0.8023626
1.0,0.79649794
1.0,1.0
1.0,0.9999999
1.0,0.9999999
1.0,0.779058
1.0,0.8094381
1.0,0.9999999
1.0,0.96159685
1.0,0.8902204
1.0,0.83147585
1.0,0.99999976
1.0,0.9075506
1.0,0.85727406
1.0,0.8806285
1.0,0.9318217
1.0,0.91080296
1.0,0.89143693
1.0,0.88863236
1.0,0.85888845
1.0,0.92695963
1.0,0.88142246
1.0,0.93356115
1.0,0.833963
1.0,0.885589
1.0,0.99999976
1.0,1.0
1.0,0.99999976
1.0,1.0000001
1.0,0.9088118
1.0,0.8067094
1.0,0.89614034
1.0,0.9999999
1.0,1.0000002
1.0,1.0
1.0,1.0000001
1.0,0.9999995
1.0,0.65684646
1.0,0.73435926
1.0,0.9102185
1.0,0.6628617
1.0,0.7290024
1.0,0.6522635
1.0,0.7075093
1.0,0.7409606
1.0,0.672412
1.0,0.65396535
1.0,0.7162957
1.0,0.9999999
1.0,0.6713863
1.0,0.70761037
1.0,0.671242
1.0,0.637048
1.0,0.78844213
1.0,0.6481784
1.0,0.864768
1.0,0.67380345
1.0,0.6310086
1.0,0.7331537
1.0,0.75431955
1.0,0.6165663
1.0,0.71552485
1.0,0.6687329
1.0,0.6811358
1.0,0.72801733
1.0,0.7642616
1.0,0.69087756
1.0,0.7374339
1.0,0.7304588
1.0,0.73290896
1.0,0.699034
1.0,0.6677327
1.0,0.7255796
1.0,0.7093899
1.0,0.72035503
1.0,0.7224983
1.0,0.82498574
1.0,0.67100143
1.0,0.6789019
1.0,0.7146299
1.0,0.7069305
1.0,0.9999997
1.0,0.9999999
1.0,0.99999976
1.0,0.9999999
1.0,1.0000005
1.0,0.99999976
1.0,0.8517297
1.0,1.0000001
1.0,0.8475722
1.0,1.0
1.0,0.8052008
1.0,0.8555714
1.0,0.8668261
1.0,1.0000002
1.0,1.0000002
1.0,0.9999997
1.0,1.0
1.0,1.0000001
1.0,1.0000007
1.0,0.99999976
1.0,0.99999976
1.0,0.9999999
1.0,0.99999994
1.0,0.99999976
1.0,0.9999999
1.0,0.99999976
1.0,1.0000005
1.0,0.9999998
1.0,0.77790207
1.0,0.8444816
1.0,0.6952145
1.0,0.66163003
1.0,1.0000002
1.0,1.0
1.0,1.0
1.0,0.9999999
1.0,1.0
1.0,0.8462013
1.0,0.7750149
1.0,0.9999999
1.0,0.7199999
1.0,0.87023824
1.0,0.7570778
1.0,0.8392352
1.0,0.87780833
1.0,1.0000005
1.0,1.0
1.0,1.0000005
1.0,1.0000001
1.0,1.0000001
1.0,0.99999976
1.0,1.0
1.0,0.99999964
1.0,1.0000002
1.0,0.9999998
1.0,1.0000002
1.0,0.9999999
1.0,1.0
1.0,1.0
1.0,1.0000004
1.0,1.0000002
1.0,0.7172658
1.0,0.6425991
1.0,0.9999999
1.0,1.0
1.0,0.99999994
1.0,0.9999998
1.0,0.99999994
1.0,0.7373015
1.0,1.0
1.0,0.9999998
1.0,0.99999964
1.0,0.9999998
1.0,0.841192
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.89909226
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548467
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548467
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0
1.0,0.9999995
1.0,1.0
1.0,1.0000002
1.0,1.0000001
1.0,0.9999995
1.0,1.0000001
1.0,0.99999994
1.0,0.9999996
1.0,1.0
1.0,0.99999964
1.0,0.8715263
1.0,1.0000001
1.0,0.9999999
1.0,0.99999976
1.0,1.0
1.0,1.0000002
1.0,1.0000002
1.0,1.0
1.0,1.0000001
1.0,1.0000002
1.0,0.9999997
1.0,1.0000002
1.0,0.99999976
1.0,1.0000002
1.0,0.99999994
1.0,1.0000002
1.0,0.9999997
1.0,0.9330563
1.0,1.0000001
1.0,1.0000004
1.0,0.99999994
1.0,0.9999997
1.0,1.0
1.0,1.0000001
1.0,1.0
1.0,1.0000002
1.0,0.86810374
1.0,0.83731854
1.0,1.0000001
1.0,0.78016555
1.0,0.8253882
1.0,0.9999996
1.0,0.99999976
1.0,1.0
1.0,1.0
1.0,1.0000002
1.0,1.0000002
1.0,0.99999994
1.0,0.9999998
1.0,1.0000001
1.0,1.0
1.0,1.0
1.0,0.9999998
1.0,1.0000001
1.0,0.99999976
1.0,0.99999964
1.0,0.9999999
1.0,1.0000001
1.0,0.9548469
1.0,0.89909226
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.99999976
1.0,0.8111075
1.0,0.7559051
1.0,0.8585643
1.0,0.5971308
1.0,0.79431164
1.0,0.771448
1.0,0.82889545
1.0,0.99999994
1.0,0.8417549
1.0,0.8263604
1.0,0.737696
1.0,0.77572674
1.0,0.6835676
1.0,0.8336319
1.0,0.8143164
1.0,0.77099925
1.0,0.76512
1.0,0.7882937
1.0,0.7339964
1.0,0.77979225
1.0,0.7119516
1.0,0.7166969
1.0,0.7829082
1.0,1.0
1.0,0.99999994
1.0,1.0000001
1.0,1.0
1.0,1.0000002
1.0,1.0
1.0,0.9999998
1.0,0.9999998
1.0,0.740911
1.0,0.82686603
1.0,0.8143842
1.0,0.77262914
1.0,0.99999994
1.0,0.8104566
1.0,0.84179735
1.0,0.7573589
1.0,1.0
1.0,0.73333734
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.8977597
1.0,1.0
1.0,1.0
1.0,0.916975
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.8977597
1.0,1.0
1.0,0.9861972
1.0,0.90672547
1.0,0.916975
1.0,0.9893462
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.99999976
1.0,1.0000004
1.0,1.0000002
1.0,0.9999999
1.0,0.9999998
1.0,0.8513158
1.0,1.0
1.0,1.0000001
1.0,1.0000001
1.0,1.0000001
1.0,1.0
1.0,0.99999976
1.0,0.91970295
1.0,1.0
1.0,0.9999998
1.0,0.9999999
1.0,1.0
1.0,1.0
1.0,0.99999976
1.0,0.99999976
1.0,0.9999999
1.0,0.9999994
1.0,1.0
1.0,1.0000002
1.0,0.87659097
1.0,0.76112556
1.0,0.99999976
1.0,1.0000001
1.0,0.9999999
1.0,1.0000002
1.0,0.9999999
1.0,1.0000002
1.0,1.0000002
1.0,0.9999997
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9999997
1.0,0.7701434
1.0,0.7484103
1.0,0.7488836
1.0,1.0000002
1.0,0.7137116
1.0,0.99999976
1.0,0.9999998
1.0,0.99999964
1.0,1.0000002
1.0,0.99999976
1.0,0.9999999
1.0,0.9999997
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548467
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.8990924
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,1.0000001
1.0,0.9999999
1.0,0.99999976
1.0,1.0000006
1.0,1.0
1.0,1.0000002
1.0,0.99999964
1.0,1.0
1.0,0.9999999
1.0,0.90503836
1.0,0.90256196
1.0,0.98934627
1.0,0.98934627
1.0,0.9319091
1.0,0.8464883
1.0,0.98934627
1.0,0.9999999
1.0,0.9192702
1.0,0.9089006
1.0,0.90503836
1.0,0.9043233
1.0,0.9999999
1.0,0.9050383
1.0,0.90503836
1.0,0.9196512
1.0,0.9999999
1.0,0.86791027
1.0,0.9319096
1.0,0.90482396
1.0,0.8775786
1.0,0.90256184
1.0,0.89732045
1.0,0.9194628
1.0,0.85316616
1.0,0.900157
1.0,0.8675821
1.0,0.9089006
1.0,0.9050383
1.0,0.89732033
1.0,1.0
1.0,0.91927016
1.0,1.0000002
1.0,0.9548469
1.0,0.9548467
1.0,1.0000002
1.0,0.9548469
1.0,0.8990924
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548467
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0
1.0,0.9999998
1.0,1.0
1.0,0.9999997
1.0,1.0000002
1.0,1.0
1.0,0.9999997
1.0,1.0000004
1.0,0.9999999
1.0,0.99999976
1.0,0.9999997
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.8977597
1.0,1.0
1.0,1.0
1.0,0.916975
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.8977597
1.0,1.0
1.0,0.9861972
1.0,0.90672547
1.0,0.916975
1.0,0.9893462
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9999998
1.0,1.0000002
1.0,0.9999999
1.0,0.9999998
1.0,1.0000002
1.0,1.0000001
1.0,1.0
1.0,1.0
1.0,1.0000002
1.0,0.9999996
1.0,1.0000001
1.0,1.0000001
1.0,1.0000004
1.0,0.99999946
1.0,0.99999964
1.0,1.0
1.0,1.0000005
1.0,0.99999964
1.0,1.0
1.0,0.9999999
1.0,0.99999964
1.0,1.0000002
1.0,1.0000002
1.0,0.9999997
1.0,0.9999993
1.0,1.0000001
1.0,0.99999994
1.0,1.0
1.0,0.89301777
1.0,1.0000004
1.0,0.82543486
1.0,0.8853227
1.0,1.0
1.0,1.0000002
1.0,1.0000001
1.0,1.0000001
1.0,0.9999998
1.0,1.0000001
1.0,1.0000002
1.0,0.99999964
1.0,1.0000005
1.0,1.0000004
1.0,1.0
1.0,1.0
1.0,0.99999976
1.0,1.0000005
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.8758413
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,1.0
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,1.0
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,1.0
1.0,0.99999994
1.0,0.9548469
1.0,1.0
1.0,0.9548469
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.99999994
1.0,0.9548469
1.0,0.9548469
1.0,0.9548467
1.0,0.99999994
1.0,1.0
1.0,0.99999994
1.0,0.99999994
1.0,0.9548469
1.0,0.99999994
1.0,1.0
1.0,0.9548467
1.0,0.9548469
1.0,0.99999994
1.0,0.9548467
1.0,0.99999994
1.0,1.0
1.0,1.0000001
1.0,1.0
1.0,0.7965237
1.0,0.99999976
1.0,1.0000002
1.0,1.0000002
1.0,0.9999997
1.0,1.0000002
1.0,1.0
1.0,0.89732033
1.0,0.8459472
1.0,0.9474157
1.0,1.0000002
1.0,0.8762504
1.0,0.8762504
1.0,0.9474157
1.0,0.97802055
1.0,0.8762504
1.0,0.9973248
1.0,1.0000002
1.0,1.0
1.0,0.9999998
1.0,0.99999976
1.0,1.0000002
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9999999
1.0,0.99999964
1.0,0.9999997
1.0,1.0000001
1.0,0.9999996
1.0,0.9999998
1.0,0.9999999
1.0,0.9999999
1.0,0.99999994
1.0,1.0000004
1.0,0.99999976
1.0,0.9999999
1.0,1.0
1.0,1.0000002
1.0,0.99999994
1.0,0.7892765
1.0,0.76661867
1.0,0.8530114
1.0,0.8021478
1.0,0.7876694
1.0,0.75181633
1.0,1.0000002
1.0,0.99999964
1.0,0.9999999
1.0,0.99999976
1.0,1.0000001
1.0,1.0
1.0,0.90478134
1.0,0.84661245
1.0,0.77046096
1.0,0.8575857
1.0,0.7896284
1.0,0.78333783
1.0,0.8129865
1.0,0.8170613
1.0,1.0000001
1.0,0.8723641
1.0,0.73670137
1.0,0.757885
1.0,0.86147696
1.0,0.86114943
1.0,0.88000727
1.0,0.792695
1.0,0.8621281
1.0,0.8072474
1.0,0.8244438
1.0,0.6794502
1.0,0.7971189
1.0,0.89576924
1.0,0.84974957
1.0,0.85487473
1.0,0.89459103
1.0,0.99999976
1.0,1.0000002
1.0,0.9999999
1.0,0.9999997
1.0,0.9999994
1.0,0.9999995
1.0,1.0000002
1.0,0.93434286
1.0,1.0
1.0,0.9317462
1.0,0.90812695
1.0,0.9141226
1.0,0.99999994
1.0,1.0000001
1.0,0.99999994
1.0,0.99999994
1.0,0.9999999
1.0,1.0
1.0,1.0
1.0,0.77461785
1.0,0.5996196
1.0,0.8310158
1.0,1.0000005
1.0,0.9999999
1.0,1.0000004
1.0,1.0000001
1.0,1.0
1.0,0.7905084
1.0,0.9999996
1.0,0.81857777
1.0,0.9999999
1.0,0.9999999
1.0,0.99999976
1.0,1.0000004
1.0,0.99999976
1.0,1.0000002
1.0,1.0
1.0,1.0000004
1.0,1.0000002
1.0,1.0000002
1.0,0.93557656
1.0,1.0
1.0,1.0000002
1.0,1.0000002
1.0,0.99999994
1.0,0.9548469
1.0,0.8758413
1.0,0.99999994
1.0,0.9548469
1.0,1.0
1.0,0.9999999
1.0,0.99999976
1.0,0.99999976
1.0,0.9999999
1.0,1.0000001
1.0,0.9999999
1.0,1.0000002
1.0,1.0000002
1.0,0.83074045
1.0,0.83074045
1.0,0.83074045
1.0,0.8238002
1.0,0.83074045
1.0,0.9225453
1.0,0.83074045
1.0,0.7986666
1.0,0.83074045
1.0,0.83074045
1.0,0.791552
1.0,0.83074045
1.0,0.83074045
1.0,1.0000001
1.0,0.83074045
1.0,0.83074045
1.0,0.7986666
1.0,0.853065
1.0,0.80551076
1.0,0.80551076
1.0,0.80551076
1.0,0.83074045
1.0,0.8346474
1.0,0.76196325
1.0,0.872821
1.0,0.7907654
1.0,0.87594646
1.0,0.791552
1.0,0.8759463
1.0,0.8464916
1.0,0.83074045
1.0,0.83074045
1.0,0.83074045
1.0,0.8238002
1.0,0.92798567
1.0,0.83074045
1.0,1.0000002
1.0,1.0000001
1.0,1.0000002
1.0,1.0000001
1.0,1.0000002
1.0,0.99999994
1.0,0.8234755
1.0,0.8575171
1.0,0.8773365
1.0,0.77962565
1.0,0.7923157
1.0,0.82858884
1.0,0.816283
1.0,0.827705
1.0,0.7866228
1.0,0.8585315
1.0,0.81061697
1.0,0.84595644
1.0,0.80174017
1.0,0.84739083
1.0,1.0000002
1.0,0.8325068
1.0,0.7511237
1.0,0.8399682
1.0,0.8792563
1.0,0.86006606
1.0,0.7786685
1.0,0.84279156
1.0,0.83658874
1.0,0.850724
1.0,0.7842386
1.0,0.76652277
1.0,0.838351
1.0,0.80013406
1.0,0.87142444
1.0,0.8235812
1.0,0.85363495
1.0,0.828033
1.0,0.8447248
1.0,0.90730155
1.0,0.7845106
1.0,0.8268577
1.0,0.7946735
1.0,0.7842556
1.0,0.8526519
1.0,0.88192844
1.0,0.790568
1.0,0.8144327
1.0,0.80021507
1.0,0.8289695
1.0,0.8289521
1.0,0.8966782
1.0,0.99999976
1.0,1.0000002
1.0,1.0000002
1.0,1.0000001
1.0,1.0000002
1.0,1.0000004
1.0,0.9999998
1.0,0.99999994
1.0,1.0000002
1.0,1.0000004
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.89909226
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548467
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548467
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,0.9548469
1.0,1.0000002
1.0,1.0000002
1.0,0.9548469
1.0,1.0000002
1.0,0.9548469
1.0,1.0
1.0,0.9999999
1.0,0.9999997
1.0,1.0000001
1.0,1.0000002
1.0,0.9999999
1.0,1.0000002
1.0,1.0000001
1.0,0.9999999
1.0,1.0
1.0,0.99999994
1.0,0.9999998
1.0,1.0
1.0,0.9999999
1.0,0.99999964
1.0,0.78803706
1.0,0.99999976
1.0,0.99999976
1.0,1.0000001
1.0,0.82472754
1.0,0.80434453
1.0,0.81155235
1.0,1.0000002
1.0,0.82022154
1.0,0.8326092
1.0,0.7376027
1.0,0.77546024
1.0,0.8052944
1.0,0.82761896
1.0,0.8248869
1.0,0.8163459
1.0,0.83135736
1.0,0.9999997
1.0,0.99999994
1.0,0.99999976
1.0,0.9999998
1.0,0.9999999
1.0,1.0000004
1.0,0.99999994
1.0,1.0
1.0,1.0000001
1.0,1.0000004
1.0,1.0000004
1.0,1.0000001
1.0,0.99999976
1.0,1.0000002
1.0,0.9399647
1.0,0.8990513
1.0,1.0000002
1.0,1.0000002
1.0,0.99999994
1.0,1.0
1.0,0.99999994
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9999999
1.0,1.0
1.0,0.9999995
1.0,1.0000002
1.0,0.9999995
1.0,1.0
1.0,1.0
1.0,0.7597948
1.0,0.8368877
1.0,1.0000002
1.0,0.8804618
1.0,0.80018425
1.0,1.0000002
